"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
184157922,59532.53475689981,18.555626366817645,0.07907754182815552,19.652379254528157,ztfr,ZTF,137.32495117187514,10.00180294509246
184159526,59532.53475689981,18.555599584845496,0.07907799631357192,19.652346232480227,ztfr,ZTF,137.32833862304668,10.002107148855238
184172737,59532.53475689981,18.555599212646484,0.07907799631357193,19.728200912475586,ztfr,ZTF,137.3283857003021,10.002110577657758
184161406,59532.53730319999,18.67390109884189,0.1050250008702278,19.46255515341189,ztfr,ZTF,123.1514587402344,11.912637715018684
184159527,59532.53730319999,18.67387009114164,0.10502535849809647,19.46252044860276,ztfr,ZTF,123.15497589111325,11.913018500354793
184172738,59532.53730319999,18.673870086669922,0.10502535849809647,19.718887329101562,ztfr,ZTF,123.15497639833995,11.913018549419812
184163452,59532.53984950017,18.731700915942508,0.10850399732589722,19.484972359927333,ztfr,ZTF,116.76686859130864,11.669199149720885
184161407,59532.53984950017,18.731674668243656,0.10850430279970168,19.48494305553462,ztfr,ZTF,116.76969146728531,11.669514109660346
184172739,59532.53984950017,18.731674194335938,0.10850430279970169,19.651954650878906,ztfr,ZTF,116.76974243553148,11.669519203230951
184163453,59532.542384299915,,,19.724000930786133,ztfr,ZTF,,46.81657383723945
184172740,59532.542384299915,,,19.724000930786133,ztfr,ZTF,,46.81657383723945
187422099,59532.54491900001,18.656099568472456,0.12675799429416654,19.24054696085692,ztfr,ZTF,125.18727111816392,14.615417012490195
184163454,59532.54491900001,18.65607098386379,0.12675845623016357,19.24051441957692,ztfr,ZTF,125.1905670166015,14.615855066874543
184172741,59532.54491900001,18.656070709228516,0.12675845623016357,19.56688690185547,ztfr,ZTF,125.19059868336333,14.615858763932655
187422100,59550.5251042,18.652399295166983,0.07688244432210922,19.77971712826763,ztfr,ZTF,125.61464691162107,8.894942486858989
187469411,59550.5251042,18.65239906311035,0.07688244432210922,20.350055694580078,ztfr,ZTF,125.61467375950073,8.894944387993542
,59588.6,19.21,0.07688244432210922,,GPC2,Pan-STARRS,,